Time,Phase 1 [0] Score,Phase 4 [1] Score,Waiting Time,Queue Lengths,Number of Vehicles Exited the Intersection
2823,397.0,262.0,1016.0,40,1927
2824,402.5,277.0,1042.0,40,1928
2825,407.5,293.0,1068.0,40,1928
2826,399.0,310.0,1068.0,40,1928
2827,390.5,328.0,1068.0,41,1928
2828,381.0,346.0,1068.0,40,1928
2829,372.5,364.0,1069.0,40,1929
2830,364.0,383.0,1070.0,41,1929
2831,354.0,402.0,1071.0,39,1929
2832,345.5,422.0,1072.0,41,1930
2833,336.5,442.0,1073.0,42,1930
2834,327.5,462.0,1075.0,42,1931
2835,319.0,396.0,993.0,41,1932
2836,310.0,337.0,915.0,42,1933
2837,314.5,283.0,870.0,42,1934
2838,319.5,233.0,830.0,42,1935
2839,325.0,190.0,799.0,41,1935
2840,331.0,155.0,776.0,41,1935
2841,337.5,125.0,758.0,42,1936
2842,211.0,117.0,498.0,41,1936
2843,42.5,88.0,133.0,40,1937
2844,50.0,69.0,127.0,42,1937
2845,57.0,59.0,131.0,42,1937
2846,63.5,41.0,126.0,42,1938
2847,71.5,25.0,126.0,42,1938
2848,80.5,17.0,135.0,43,1939
2849,88.0,17.0,150.0,43,1940
2850,97.5,16.0,168.0,43,1940
2851,107.0,17.0,187.0,44,1940
2852,116.5,16.0,205.0,44,1941
2853,127.0,15.0,225.0,44,1941
2854,138.0,14.0,246.0,44,1942
2855,148.5,15.0,267.0,45,1942
2856,159.5,14.0,288.0,45,1943
2857,171.5,13.0,311.0,45,1944
2858,183.0,13.0,334.0,45,1945
2859,196.0,14.0,359.0,47,1947
2860,209.0,14.0,384.0,48,1947
2861,221.5,13.0,409.0,47,1948
2862,236.0,15.0,438.0,49,1948
2863,250.5,16.0,467.0,50,1949
2864,265.0,17.0,498.0,49,1949
2865,280.5,20.0,530.0,51,1950
2866,296.0,23.0,563.0,52,1950
2867,311.5,27.0,598.0,52,1950
2868,328.5,23.0,628.0,52,1951
2869,346.0,21.0,660.0,53,1951
2870,363.0,19.0,692.0,53,1951
2871,381.0,22.0,731.0,53,1952
2872,399.5,20.0,765.0,54,1952
2873,417.5,19.0,799.0,55,1953
2874,436.5,16.0,835.0,54,1953
2875,456.5,14.0,872.0,55,1955
2876,476.0,13.0,910.0,55,1955
2877,496.5,11.0,948.0,56,1957
2878,516.5,12.0,989.0,56,1957
2879,537.0,15.0,1032.0,57,1958
2880,475.0,19.0,914.0,55,1958
2881,420.5,23.0,809.0,55,1960
2882,366.5,28.0,705.0,56,1961
2883,317.5,34.0,614.0,55,1962
2884,285.5,40.0,556.0,55,1962
2885,255.0,48.0,502.0,56,1963
2886,226.5,56.0,455.0,54,1963
2887,206.5,67.0,425.0,55,1963
2888,189.5,79.0,403.0,55,1963
2889,161.0,90.0,356.0,56,1963
2890,144.5,101.0,335.0,55,1964
2891,120.5,115.0,299.0,57,1965
2892,126.5,128.0,326.0,55,1967
2893,113.0,141.0,312.0,55,1967
2894,120.0,156.0,342.0,54,1969
2895,127.0,171.0,370.0,55,1970
2896,135.0,185.0,401.0,54,1971
2897,143.0,199.0,432.0,53,1972
2898,151.5,216.0,466.0,53,1973
2899,160.5,232.0,502.0,51,1974
2900,171.0,250.0,539.0,53,1974
2901,181.0,268.0,577.0,53,1976
2902,191.5,286.0,616.0,53,1977
2903,201.5,305.0,656.0,52,1977
2904,211.5,325.0,696.0,52,1979
2905,222.0,344.0,736.0,52,1980
2906,232.0,363.0,776.0,51,1981
2907,242.5,384.0,817.0,52,1982
2908,253.0,406.0,859.0,53,1984
2909,251.0,428.0,878.0,52,1984
2910,249.5,451.0,898.0,52,1985
2911,247.0,474.0,917.0,51,1986
2912,245.0,497.0,936.0,51,1986
2913,242.0,521.0,955.0,50,1987
2914,250.0,545.0,995.0,50,1988
2915,258.5,570.0,1037.0,50,1988
2916,265.0,595.0,1077.0,48,1988
2917,273.5,620.0,1118.0,49,1989
2918,281.5,645.0,1159.0,49,1992
2919,231.0,670.0,1085.0,47,1992
2920,197.0,695.0,1041.0,48,1992
2921,188.5,720.0,1050.0,47,1993
2922,180.5,745.0,1059.0,47,1993
2923,174.0,770.0,1070.0,48,1994
2924,150.0,795.0,1047.0,48,1994
2925,116.0,724.0,910.0,46,1996
2926,93.0,653.0,792.0,47,1998
2927,97.5,584.0,732.0,47,1998
2928,102.5,514.0,673.0,46,1999
2929,108.5,444.0,615.0,46,1999
2930,115.0,376.0,560.0,46,1999
2931,122.5,350.0,550.0,45,1999
2932,131.0,284.0,501.0,45,1999
2933,139.5,224.0,458.0,45,2000
2934,149.0,165.0,420.0,43,2000
2935,96.5,143.0,292.0,44,2001
2936,77.5,88.0,201.0,42,2002
2937,88.0,40.0,173.0,43,2003
2938,99.5,15.0,169.0,45,2004
2939,110.5,13.0,191.0,43,2004
2940,122.0,13.0,214.0,43,2005
2941,135.0,13.0,238.0,45,2006
2942,147.0,12.0,262.0,44,2006
2943,159.5,13.0,287.0,45,2006
2944,173.5,13.0,313.0,47,2007
2945,186.5,13.0,339.0,47,2008
2946,200.0,13.0,366.0,47,2009
2947,215.0,14.0,395.0,49,2010
2948,229.0,15.0,424.0,49,2011
2949,243.5,17.0,455.0,49,2011
2950,259.0,19.0,486.0,51,2011
2951,275.0,23.0,521.0,52,2011
2952,291.0,20.0,550.0,52,2012
2953,308.5,16.0,581.0,52,2012
2954,325.5,15.0,613.0,53,2012
2955,342.5,13.0,646.0,52,2013
2956,361.0,12.0,682.0,52,2013
2957,379.5,13.0,719.0,53,2014
2958,398.0,12.0,755.0,53,2014
2959,417.5,11.0,793.0,53,2015
2960,436.5,11.0,831.0,53,2016
2961,456.0,10.0,870.0,52,2016
2962,476.0,10.0,909.0,53,2018
2963,495.5,8.0,948.0,51,2019
2964,515.5,9.0,988.0,52,2020
2965,536.0,10.0,1028.0,54,2020
2966,556.5,8.0,1069.0,52,2021
2967,577.5,8.0,1111.0,52,2022
2968,599.0,9.0,1153.0,54,2023
2969,620.0,9.0,1195.0,54,2025
2970,551.5,10.0,1063.0,50,2025
2971,488.0,13.0,937.0,52,2025
2972,448.0,17.0,860.0,53,2026
2973,412.5,21.0,794.0,52,2026
2974,360.0,26.0,695.0,51,2027
2975,310.0,33.0,601.0,52,2028
2976,263.5,40.0,516.0,51,2029
2977,225.0,47.0,446.0,51,2029
2978,189.0,56.0,384.0,50,2029
2979,155.0,65.0,323.0,52,2029
2980,124.5,74.0,271.0,52,2030
2981,109.5,83.0,251.0,51,2032
2982,116.5,94.0,275.0,52,2035
2983,102.0,104.0,257.0,51,2035
2984,109.0,115.0,283.0,50,2037
2985,117.5,127.0,311.0,51,2037
2986,125.5,140.0,340.0,51,2038
2987,135.0,152.0,371.0,51,2039
2988,144.5,165.0,404.0,50,2040
2989,155.0,180.0,440.0,50,2042
2990,166.5,194.0,477.0,50,2042
2991,177.0,208.0,514.0,48,2043
2992,189.0,224.0,552.0,50,2043
2993,200.0,240.0,590.0,50,2045
2994,211.0,257.0,630.0,49,2046
2995,222.5,274.0,670.0,49,2047
2996,234.0,292.0,710.0,50,2048
2997,244.5,309.0,750.0,48,2050
2998,256.5,327.0,791.0,49,2051
2999,267.5,346.0,832.0,49,2051
3000,266.0,366.0,849.0,49,2051
3001,264.0,386.0,866.0,48,2052
3002,249.5,406.0,856.0,49,2053
3003,234.5,427.0,846.0,50,2054
3004,218.0,449.0,835.0,50,2055
3005,203.0,470.0,825.0,51,2055
3006,188.0,493.0,818.0,51,2056
3007,171.5,516.0,808.0,51,2056
3008,169.0,540.0,826.0,52,2057
3009,152.5,565.0,819.0,51,2059
3010,159.5,591.0,859.0,51,2059
3011,163.5,617.0,893.0,51,2059
3012,168.5,643.0,929.0,51,2061
3013,175.5,669.0,970.0,50,2061
3014,180.0,695.0,1004.0,51,2062
3015,181.0,628.0,941.0,49,2062
3016,182.0,563.0,878.0,49,2062
3017,183.5,498.0,815.0,50,2062
3018,184.5,433.0,753.0,49,2062
3019,185.5,372.0,695.0,48,2063
3020,187.0,316.0,641.0,49,2063
3021,192.0,262.0,598.0,48,2063
3022,199.5,214.0,565.0,48,2065
3023,208.0,168.0,535.0,49,2065
3024,217.0,127.0,513.0,48,2065
3025,226.5,93.0,498.0,48,2066
3026,143.0,80.0,317.0,49,2066
3027,97.5,64.0,211.0,48,2066
3028,107.5,30.0,196.0,49,2067
3029,118.5,34.0,221.0,50,2067
3030,129.5,40.0,249.0,50,2067
3031,104.5,36.0,193.0,52,2068
3032,116.0,30.0,212.0,50,2068
3033,128.0,27.0,233.0,50,2069
3034,140.5,26.0,255.0,52,2069
3035,154.0,23.0,279.0,52,2069
3036,168.0,22.0,306.0,52,2070
3037,183.5,19.0,334.0,52,2070
3038,198.5,23.0,367.0,53,2072
3039,214.0,21.0,397.0,52,2072
3040,230.5,20.0,429.0,52,2073
3041,247.5,18.0,459.0,54,2074
3042,264.0,16.0,490.0,54,2075
3043,281.5,14.0,524.0,53,2075
3044,299.5,14.0,559.0,54,2076
3045,318.0,13.0,596.0,53,2077
3046,336.5,13.0,633.0,53,2077
3047,355.5,12.0,670.0,53,2079
3048,374.0,12.0,707.0,53,2079
3049,393.0,13.0,745.0,54,2080
3050,412.5,11.0,783.0,53,2080
3051,432.0,11.0,822.0,53,2081
3052,451.5,11.0,861.0,53,2082
3053,472.0,10.0,901.0,53,2084
3054,492.0,9.0,941.0,52,2084
3055,512.0,9.0,981.0,52,2084
3056,533.0,9.0,1022.0,53,2086
3057,553.5,10.0,1063.0,54,2086
3058,574.0,11.0,1105.0,54,2087
3059,595.5,14.0,1150.0,55,2088
3060,531.0,18.0,1028.0,52,2089
3061,471.5,22.0,912.0,53,2090
3062,417.5,27.0,809.0,53,2090
3063,362.0,35.0,707.0,52,2091
3064,312.0,42.0,614.0,52,2093
3065,265.0,51.0,528.0,53,2093
3066,222.5,60.0,454.0,51,2093
3067,200.5,69.0,418.0,52,2093
3068,168.0,79.0,363.0,52,2093
3069,136.0,89.0,309.0,52,2093
3070,103.0,99.0,255.0,50,2095
3071,106.0,110.0,271.0,51,2096
3072,90.5,122.0,253.0,50,2098
3073,75.5,133.0,234.0,50,2098
3074,78.5,144.0,254.0,47,2100
3075,83.0,157.0,275.0,48,2101
3076,87.5,170.0,298.0,47,2102
3077,92.5,184.0,323.0,46,2103
3078,98.0,199.0,349.0,46,2106
3079,103.5,214.0,376.0,45,2107
3080,110.0,229.0,405.0,44,2108
3081,117.0,245.0,435.0,44,2110
3082,124.5,262.0,466.0,45,2112
3083,132.0,278.0,498.0,44,2112
3084,139.5,296.0,529.0,46,2115
3085,146.0,313.0,561.0,44,2117
3086,153.5,332.0,594.0,45,2118
3087,161.0,351.0,628.0,45,2119
3088,168.0,370.0,662.0,44,2119
3089,175.0,391.0,697.0,44,2120
3090,183.0,411.0,732.0,45,2120
3091,190.0,431.0,767.0,44,2121
3092,183.5,454.0,777.0,44,2122
3093,177.5,477.0,787.0,45,2123
3094,170.5,499.0,796.0,44,2125
3095,164.0,522.0,806.0,44,2125
3096,157.0,545.0,815.0,44,2125
3097,150.0,569.0,825.0,44,2126
3098,143.5,593.0,836.0,44,2126
3099,147.5,618.0,870.0,43,2126
3100,140.5,643.0,881.0,43,2128
3101,133.0,668.0,891.0,43,2129
3102,125.5,693.0,901.0,43,2130
3103,118.5,718.0,912.0,43,2130
3104,122.5,743.0,945.0,43,2131
3105,127.5,671.0,884.0,42,2132
3106,133.0,600.0,824.0,42,2132
3107,138.5,530.0,765.0,42,2132
3108,145.0,458.0,706.0,42,2133
3109,151.0,390.0,650.0,42,2133
3110,158.0,330.0,604.0,42,2133
3111,80.0,257.0,374.0,43,2134
3112,53.0,203.0,266.0,43,2135
3113,60.0,153.0,230.0,43,2135
3114,68.5,106.0,198.0,45,2135
3115,75.0,63.0,169.0,44,2135
3116,83.5,26.0,149.0,44,2135
3117,92.0,22.0,161.0,45,2135
3118,100.0,20.0,175.0,45,2136
3119,108.5,20.0,193.0,44,2136
3120,119.0,22.0,214.0,46,2137
3121,128.5,23.0,235.0,45,2138
3122,138.0,26.0,257.0,45,2138
3123,149.5,30.0,281.0,48,2138
3124,160.0,35.0,307.0,48,2138
3125,170.5,38.0,331.0,48,2138
3126,183.0,35.0,351.0,50,2139
3127,194.5,33.0,371.0,51,2139
3128,207.0,30.0,394.0,50,2139
3129,220.5,27.0,417.0,51,2140
3130,234.5,27.0,444.0,52,2140
3131,248.5,24.0,470.0,51,2141
3132,263.5,23.0,497.0,53,2142
3133,278.0,21.0,525.0,52,2142
3134,293.5,20.0,554.0,53,2143
3135,309.5,19.0,584.0,54,2144
3136,325.0,19.0,617.0,52,2146
3137,341.0,18.0,647.0,53,2146
3138,358.5,14.0,677.0,54,2146
3139,375.0,13.0,710.0,53,2147
3140,392.0,14.0,744.0,54,2148
3141,410.5,13.0,779.0,55,2149
3142,428.5,13.0,815.0,55,2150
3143,446.5,14.0,851.0,56,2150
3144,466.5,15.0,891.0,57,2150
3145,486.0,15.0,930.0,57,2152
3146,506.0,14.0,969.0,57,2152
3147,527.0,15.0,1010.0,59,2153
3148,548.0,15.0,1052.0,59,2153
3149,569.5,16.0,1095.0,60,2153
3150,506.5,19.0,973.0,59,2153
3151,448.0,21.0,860.0,57,2154
3152,395.5,25.0,758.0,58,2155
3153,345.0,30.0,661.0,59,2156
3154,306.5,37.0,593.0,57,2156
3155,275.0,45.0,537.0,58,2157
3156,252.0,54.0,501.0,57,2157
3157,225.0,64.0,456.0,58,2158
3158,205.0,74.0,427.0,57,2158
3159,168.5,86.0,368.0,55,2158
3160,135.0,99.0,312.0,57,2160
3161,127.5,113.0,311.0,57,2161
3162,112.5,127.0,296.0,56,2162
3163,98.0,141.0,282.0,55,2163
3164,106.0,158.0,314.0,56,2164
3165,113.5,175.0,348.0,54,2165
3166,123.0,193.0,384.0,55,2166
3167,132.0,212.0,421.0,55,2168
3168,142.0,231.0,459.0,56,2168
3169,152.5,250.0,499.0,56,2170
3170,163.0,270.0,541.0,55,2171
3171,175.5,292.0,586.0,57,2172
3172,184.5,314.0,626.0,57,2173
3173,193.5,335.0,666.0,56,2174
3174,203.5,360.0,709.0,58,2174
3175,213.5,382.0,751.0,58,2175
3176,223.0,405.0,795.0,56,2176
3177,234.0,429.0,840.0,57,2176
3178,243.5,455.0,887.0,55,2177
3179,254.0,481.0,934.0,55,2177
3180,264.5,507.0,981.0,55,2177
3181,274.5,533.0,1028.0,54,2178
3182,284.5,559.0,1075.0,53,2178
3183,295.5,585.0,1122.0,54,2179
3184,306.0,611.0,1170.0,53,2180
3185,316.5,637.0,1217.0,53,2181
3186,326.5,663.0,1263.0,53,2182
3187,337.0,689.0,1310.0,53,2183
3188,347.0,715.0,1357.0,52,2184
3189,357.5,741.0,1404.0,52,2185
3190,368.0,767.0,1451.0,52,2186
3191,378.5,793.0,1498.0,52,2186
3192,389.0,819.0,1545.0,52,2186
3193,399.5,845.0,1592.0,52,2186
3194,410.0,871.0,1639.0,52,2188
3195,421.0,803.0,1594.0,51,2189
3196,431.5,737.0,1549.0,51,2189
3197,442.0,670.0,1503.0,51,2189
3198,454.0,601.0,1458.0,51,2189
3199,466.0,533.0,1414.0,51,2190
3200,478.0,467.0,1372.0,51,2190
3201,490.5,400.0,1329.0,52,2191
3202,503.0,337.0,1291.0,52,2192
3203,515.5,312.0,1291.0,52,2192
3204,528.5,250.0,1254.0,53,2192
3205,541.0,185.0,1214.0,53,2192
3206,554.0,120.0,1176.0,52,2192
3207,567.5,88.0,1171.0,52,2192
3208,581.0,26.0,1136.0,52,2192
3209,594.5,22.0,1160.0,51,2192
3210,609.0,20.0,1187.0,51,2192
3211,623.0,20.0,1215.0,51,2192
3212,637.0,21.0,1244.0,51,2192
3213,652.0,20.0,1272.0,52,2193
3214,666.5,18.0,1300.0,51,2194
3215,681.0,18.0,1330.0,50,2194
3216,696.5,19.0,1361.0,51,2196
3217,711.5,18.0,1392.0,49,2197
3218,726.5,19.0,1423.0,49,2198
3219,742.5,14.0,1450.0,49,2198
3220,758.0,13.0,1481.0,48,2199
3221,774.0,14.0,1513.0,49,2200
3222,790.5,13.0,1545.0,49,2201
3223,807.0,12.0,1578.0,48,2201
3224,823.5,12.0,1611.0,48,2203
3225,841.0,12.0,1646.0,48,2203
3226,858.0,11.0,1679.0,48,2204
3227,875.0,11.0,1713.0,48,2205
3228,892.5,11.0,1747.0,49,2205
3229,909.5,11.0,1781.0,49,2207
3230,927.0,9.0,1816.0,47,2207
3231,945.0,10.0,1851.0,49,2208
3232,963.0,9.0,1887.0,48,2208
3233,981.0,8.0,1923.0,47,2209
3234,1000.0,8.0,1960.0,48,2210
3235,1018.5,7.0,1997.0,47,2211
3236,1037.0,7.0,2034.0,47,2211
3237,1056.5,7.0,2072.0,48,2213
3238,1075.5,7.0,2110.0,48,2214
3239,1095.0,9.0,2149.0,50,2215
3240,1027.5,10.0,2018.0,47,2215
3241,962.5,12.0,1890.0,47,2216
3242,902.0,16.0,1771.0,49,2218
3243,842.5,20.0,1657.0,48,2218
3244,788.0,26.0,1553.0,49,2219
3245,777.5,31.0,1537.0,49,2220
3246,771.5,37.0,1530.0,50,2220
3247,771.0,45.0,1536.0,51,2220
3248,771.5,52.0,1545.0,50,2220
3249,778.0,59.0,1564.0,51,2220
3250,651.0,67.0,1318.0,51,2220
3251,570.0,76.0,1164.0,52,2221
3252,530.5,84.0,1094.0,51,2222
3253,492.0,92.0,1025.0,51,2222
3254,453.5,102.0,959.0,50,2223
3255,417.0,111.0,897.0,48,2223
3256,381.5,121.0,837.0,47,2224
3257,389.5,132.0,865.0,46,2225
3258,397.0,144.0,891.0,47,2225
3259,404.0,155.0,917.0,46,2226
3260,412.0,167.0,945.0,46,2228
3261,419.5,180.0,974.0,45,2228
3262,428.5,193.0,1005.0,45,2230
3263,437.5,206.0,1036.0,45,2232
3264,446.0,221.0,1068.0,45,2233
3265,455.0,235.0,1100.0,45,2235
3266,464.0,251.0,1133.0,46,2235
3267,473.0,267.0,1167.0,46,2236
3268,481.5,283.0,1201.0,45,2237
3269,490.5,300.0,1235.0,46,2238
3270,499.0,316.0,1269.0,45,2238
3271,508.0,333.0,1303.0,46,2240
3272,516.5,351.0,1338.0,46,2240
3273,525.5,369.0,1374.0,46,2241
3274,534.5,388.0,1411.0,46,2242
3275,543.0,408.0,1448.0,46,2242
3276,552.0,427.0,1485.0,46,2244
3277,545.0,447.0,1492.0,45,2244
3278,538.0,468.0,1498.0,46,2245
3279,531.0,491.0,1507.0,46,2246
3280,524.5,513.0,1516.0,46,2246
3281,517.5,536.0,1525.0,46,2247
3282,510.5,559.0,1534.0,46,2247
3283,503.5,582.0,1542.0,47,2247
3284,496.0,607.0,1552.0,47,2248
3285,502.5,538.0,1498.0,45,2249
3286,510.0,472.0,1446.0,46,2251
3287,517.5,407.0,1396.0,46,2251
3288,525.5,344.0,1351.0,44,2251
3289,534.0,291.0,1314.0,45,2251
3290,542.5,242.0,1282.0,45,2252
3291,457.5,195.0,1067.0,43,2252
3292,296.0,153.0,701.0,44,2253
3293,284.5,118.0,644.0,43,2253
3294,272.5,125.0,627.0,43,2254
3295,281.0,91.0,609.0,44,2254
3296,290.0,59.0,596.0,43,2255
3297,299.0,30.0,586.0,42,2256
3298,309.0,16.0,591.0,43,2256
3299,319.0,15.0,611.0,42,2257
3300,330.0,15.0,633.0,42,2257
3301,342.0,14.0,656.0,42,2257
3302,354.0,13.0,680.0,41,2258
3303,366.5,14.0,705.0,42,2259
3304,379.5,13.0,730.0,42,2259
3305,392.0,13.0,755.0,42,2260
3306,405.0,13.0,781.0,42,2261
3307,418.5,12.0,807.0,42,2261
3308,431.5,12.0,833.0,42,2263
3309,444.5,12.0,859.0,42,2264
3310,458.5,12.0,886.0,43,2264
3311,472.0,13.0,913.0,44,2265
3312,486.0,13.0,942.0,43,2265
3313,500.5,15.0,972.0,44,2266
3314,514.5,18.0,1002.0,45,2267
3315,529.0,16.0,1030.0,44,2267
3316,544.0,14.0,1058.0,44,2268
3317,558.5,15.0,1087.0,45,2268
3318,573.5,14.0,1117.0,44,2268
3319,589.0,11.0,1144.0,45,2269
3320,604.5,11.0,1176.0,44,2269
3321,620.0,10.0,1206.0,44,2270
3322,636.0,10.0,1237.0,45,2271
3323,651.5,9.0,1268.0,44,2271
3324,667.0,8.0,1299.0,43,2272
3325,684.0,9.0,1332.0,45,2273
3326,700.5,7.0,1365.0,43,2273
3327,717.0,8.0,1398.0,44,2275
3328,734.5,8.0,1432.0,45,2276
3329,751.5,8.0,1466.0,45,2276
3330,683.0,11.0,1334.0,43,2277
3331,620.0,13.0,1210.0,43,2278
3332,575.5,17.0,1124.0,44,2278
3333,533.0,23.0,1045.0,44,2279
3334,492.5,30.0,971.0,44,2279
3335,468.0,36.0,928.0,44,2281
3336,444.0,42.0,887.0,43,2281
3337,412.0,49.0,830.0,43,2281
3338,384.0,56.0,781.0,43,2282
3339,359.5,63.0,738.0,44,2282
3340,339.0,72.0,707.0,43,2283
3341,344.0,81.0,726.0,43,2284
3342,344.0,91.0,737.0,42,2286
3343,348.5,101.0,756.0,42,2287
3344,353.0,111.0,776.0,41,2289
3345,357.5,122.0,797.0,40,2289
3346,263.0,133.0,618.0,41,2290
3347,168.5,144.0,440.0,41,2291
3348,44.5,157.0,206.0,40,2293
3349,49.0,170.0,227.0,41,2294
3350,54.0,182.0,249.0,41,2295
3351,60.0,196.0,275.0,41,2296
3352,66.0,211.0,301.0,42,2297
3353,71.5,225.0,327.0,41,2297
3354,78.5,240.0,355.0,42,2298
3355,84.0,256.0,383.0,41,2299
3356,90.5,272.0,411.0,42,2301
3357,97.5,288.0,440.0,43,2302
3358,103.0,305.0,470.0,41,2303
3359,97.5,323.0,476.0,42,2304
3360,92.0,341.0,482.0,43,2305
3361,84.5,359.0,488.0,40,2305
3362,78.5,378.0,493.0,42,2306
3363,72.0,399.0,499.0,44,2307
3364,64.5,419.0,506.0,42,2308
3365,58.0,439.0,513.0,42,2309
3366,52.0,460.0,520.0,44,2309
3367,46.0,482.0,529.0,45,2310
3368,40.5,504.0,540.0,45,2313
3369,35.0,528.0,551.0,47,2313
3370,28.0,550.0,560.0,46,2314
3371,32.5,573.0,591.0,47,2316
3372,36.5,597.0,623.0,47,2316
3373,31.0,623.0,638.0,47,2317
3374,36.0,649.0,673.0,48,2317
3375,41.5,581.0,617.0,47,2317
3376,47.5,515.0,563.0,47,2318
3377,55.0,448.0,509.0,49,2319
3378,61.0,387.0,461.0,48,2320
3379,68.5,334.0,423.0,48,2320
3380,77.5,281.0,386.0,50,2320
3381,86.0,235.0,357.0,50,2320
3382,96.0,195.0,337.0,50,2320
3383,107.5,185.0,348.0,52,2320
3384,118.5,150.0,335.0,52,2321
3385,129.5,117.0,324.0,52,2321
3386,142.0,98.0,328.0,54,2321
3387,153.5,61.0,315.0,53,2321
3388,166.0,27.0,307.0,52,2321
3389,180.5,25.0,332.0,54,2321
3390,194.0,22.0,357.0,53,2321
3391,207.5,20.0,383.0,52,2321
3392,221.5,20.0,411.0,52,2321
3393,236.0,19.0,440.0,51,2323
3394,251.0,18.0,469.0,51,2323
3395,267.0,16.0,500.0,50,2323
3396,282.5,15.0,530.0,50,2325
3397,298.0,15.0,561.0,50,2325
3398,314.0,13.0,592.0,49,2326
3399,330.0,14.0,624.0,50,2327
3400,346.0,13.0,656.0,49,2328
3401,362.5,13.0,688.0,50,2328
3402,379.0,12.0,721.0,49,2329
3403,396.0,12.0,755.0,49,2329
3404,413.5,12.0,789.0,50,2331
3405,430.5,11.0,823.0,49,2332
3406,447.5,11.0,857.0,49,2332
3407,465.5,10.0,892.0,49,2334
3408,483.0,10.0,927.0,49,2334
3409,500.5,9.0,962.0,48,2334
3410,519.0,10.0,998.0,50,2335
3411,537.5,9.0,1035.0,49,2336
3412,556.0,8.0,1072.0,48,2338
3413,575.0,9.0,1109.0,50,2338
3414,593.5,7.0,1146.0,48,2338
3415,612.5,7.0,1184.0,48,2339
3416,632.5,7.0,1223.0,49,2340
3417,652.0,7.0,1262.0,49,2342
3418,671.5,9.0,1302.0,50,2342
3419,691.5,10.0,1342.0,51,2343
3420,641.5,13.0,1248.0,48,2344
3421,596.5,17.0,1161.0,49,2345
3422,553.5,21.0,1078.0,50,2345
3423,486.5,26.0,951.0,48,2347
3424,425.5,32.0,833.0,50,2347
3425,370.0,38.0,727.0,51,2347
3426,315.5,43.0,625.0,49,2347
3427,267.5,49.0,534.0,50,2348
3428,223.5,56.0,453.0,50,2348
3429,185.0,64.0,385.0,49,2348
3430,148.0,72.0,319.0,49,2348
3431,133.0,81.0,296.0,51,2350
3432,141.5,91.0,324.0,50,2351
3433,126.5,100.0,303.0,50,2352
3434,135.0,110.0,331.0,49,2353
3435,145.0,121.0,361.0,50,2354
3436,155.0,132.0,393.0,49,2355
3437,165.5,143.0,427.0,47,2356
3438,177.5,155.0,461.0,49,2358
3439,188.5,167.0,495.0,49,2358
3440,199.5,179.0,530.0,48,2359
3441,211.0,192.0,566.0,48,2360
3442,222.0,207.0,603.0,48,2362
3443,233.0,221.0,640.0,47,2363
3444,245.0,237.0,678.0,49,2363
3445,256.0,253.0,716.0,49,2365
3446,267.0,268.0,754.0,48,2365
3447,279.0,284.0,793.0,49,2366
3448,289.5,302.0,833.0,48,2367
3449,301.0,319.0,873.0,48,2368
3450,313.0,337.0,914.0,49,2369
3451,310.0,357.0,929.0,48,2369
3452,308.5,377.0,945.0,49,2370
3453,319.0,396.0,985.0,49,2371
3454,314.0,417.0,995.0,50,2372
3455,293.5,437.0,975.0,49,2372
3456,273.5,459.0,955.0,51,2372
3457,267.5,480.0,964.0,51,2372
3458,275.0,504.0,1004.0,50,2373
3459,284.5,527.0,1045.0,51,2374
3460,293.0,551.0,1087.0,50,2375
3461,302.0,576.0,1131.0,49,2376
3462,312.0,601.0,1175.0,50,2376
3463,322.0,627.0,1221.0,50,2376
3464,332.0,653.0,1267.0,50,2376
3465,342.5,583.0,1219.0,49,2378
3466,352.5,515.0,1171.0,49,2380
3467,362.5,451.0,1127.0,49,2381
3468,373.5,389.0,1088.0,48,2381
3469,384.0,333.0,1053.0,48,2381
3470,395.0,283.0,1025.0,48,2381
3471,406.5,234.0,1000.0,47,2381
3472,417.5,191.0,979.0,47,2381
3473,429.0,150.0,962.0,46,2382
3474,441.0,133.0,969.0,46,2383
3475,453.0,100.0,960.0,46,2383
3476,465.0,66.0,951.0,45,2384
3477,478.0,32.0,942.0,46,2385
3478,490.5,16.0,952.0,45,2385
3479,503.0,15.0,977.0,44,2385
3480,516.0,15.0,1002.0,45,2387
3481,528.5,15.0,1027.0,45,2387
3482,541.5,14.0,1053.0,44,2387
3483,555.5,14.0,1080.0,45,2388
3484,569.0,14.0,1107.0,45,2388
3485,582.5,14.0,1134.0,45,2390
3486,596.5,13.0,1161.0,45,2391
3487,610.5,12.0,1189.0,44,2391
3488,625.0,12.0,1218.0,44,2392
3489,640.0,12.0,1247.0,45,2393
3490,655.0,11.0,1277.0,44,2393
3491,670.0,11.0,1307.0,44,2394
3492,685.5,12.0,1337.0,46,2395
3493,700.5,10.0,1367.0,44,2397
3494,715.5,10.0,1397.0,44,2397
3495,731.0,10.0,1428.0,44,2397
3496,747.0,10.0,1459.0,45,2398
3497,762.5,11.0,1491.0,45,2399
3498,778.0,13.0,1524.0,45,2400
3499,794.5,15.0,1558.0,46,2400
3500,810.5,19.0,1593.0,47,2401
3501,827.0,16.0,1624.0,46,2401
3502,844.0,13.0,1655.0,46,2401
3503,861.0,13.0,1688.0,47,2402
3504,878.0,11.0,1721.0,46,2402
3505,896.0,8.0,1754.0,46,2403
3506,913.5,8.0,1789.0,46,2403
3507,931.5,9.0,1825.0,47,2403
